scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,feature_xgboost_v1,2025,4,4,4,2,0
fold,feature_xgboost_v1,2025,4,4,4,3,0
fold,feature_xgboost_v1,2025,4,4,4,4,20
fold,feature_xgboost_v1,2025,5,5,0,0,0
fold,feature_xgboost_v1,2025,5,5,0,1,7
fold,feature_xgboost_v1,2025,5,5,0,2,0
fold,feature_xgboost_v1,2025,5,5,0,3,13
fold,feature_xgboost_v1,2025,5,5,0,4,0
fold,feature_xgboost_v1,2025,5,5,1,0,0
fold,feature_xgboost_v1,2025,5,5,1,1,20
fold,feature_xgboost_v1,2025,5,5,1,2,0
fold,feature_xgboost_v1,2025,5,5,1,3,0
fold,feature_xgboost_v1,2025,5,5,1,4,0
fold,feature_xgboost_v1,2025,5,5,2,0,0
fold,feature_xgboost_v1,2025,5,5,2,1,0
fold,feature_xgboost_v1,2025,5,5,2,2,11
fold,feature_xgboost_v1,2025,5,5,2,3,9
fold,feature_xgboost_v1,2025,5,5,2,4,0
fold,feature_xgboost_v1,2025,5,5,3,0,0
fold,feature_xgboost_v1,2025,5,5,3,1,1
fold,feature_xgboost_v1,2025,5,5,3,2,0
fold,feature_xgboost_v1,2025,5,5,3,3,19
fold,feature_xgboost_v1,2025,5,5,3,4,0
fold,feature_xgboost_v1,2025,5,5,4,0,0
fold,feature_xgboost_v1,2025,5,5,4,1,0
fold,feature_xgboost_v1,2025,5,5,4,2,0
fold,feature_xgboost_v1,2025,5,5,4,3,0
fold,feature_xgboost_v1,2025,5,5,4,4,20
fold,feature_xgboost_v1,2025,6,6,0,0,18
fold,feature_xgboost_v1,2025,6,6,0,1,0
fold,feature_xgboost_v1,2025,6,6,0,2,0
fold,feature_xgboost_v1,2025,6,6,0,3,0
fold,feature_xgboost_v1,2025,6,6,0,4,2
fold,feature_xgboost_v1,2025,6,6,1,0,0
fold,feature_xgboost_v1,2025,6,6,1,1,20
fold,feature_xgboost_v1,2025,6,6,1,2,0
fold,feature_xgboost_v1,2025,6,6,1,3,0
fold,feature_xgboost_v1,2025,6,6,1,4,0
fold,feature_xgboost_v1,2025,6,6,2,0,10
fold,feature_xgboost_v1,2025,6,6,2,1,0
fold,feature_xgboost_v1,2025,6,6,2,2,9
fold,feature_xgboost_v1,2025,6,6,2,3,1
fold,feature_xgboost_v1,2025,6,6,2,4,0
fold,feature_xgboost_v1,2025,6,6,3,0,8
fold,feature_xgboost_v1,2025,6,6,3,1,0
fold,feature_xgboost_v1,2025,6,6,3,2,0
fold,feature_xgboost_v1,2025,6,6,3,3,12
fold,feature_xgboost_v1,2025,6,6,3,4,0
fold,feature_xgboost_v1,2025,6,6,4,0,0
fold,feature_xgboost_v1,2025,6,6,4,1,0
fold,feature_xgboost_v1,2025,6,6,4,2,0
fold,feature_xgboost_v1,2025,6,6,4,3,0
fold,feature_xgboost_v1,2025,6,6,4,4,20
aggregate,feature_xgboost_v1,all,all,all,0,0,253
aggregate,feature_xgboost_v1,all,all,all,0,1,26
aggregate,feature_xgboost_v1,all,all,all,0,2,18
aggregate,feature_xgboost_v1,all,all,all,0,3,57
aggregate,feature_xgboost_v1,all,all,all,0,4,6
aggregate,feature_xgboost_v1,all,all,all,1,0,10
aggregate,feature_xgboost_v1,all,all,all,1,1,344
aggregate,feature_xgboost_v1,all,all,all,1,2,5
aggregate,feature_xgboost_v1,all,all,all,1,3,1
aggregate,feature_xgboost_v1,all,all,all,1,4,0
aggregate,feature_xgboost_v1,all,all,all,2,0,39
aggregate,feature_xgboost_v1,all,all,all,2,1,10
aggregate,feature_xgboost_v1,all,all,all,2,2,284
aggregate,feature_xgboost_v1,all,all,all,2,3,27
aggregate,feature_xgboost_v1,all,all,all,2,4,0
aggregate,feature_xgboost_v1,all,all,all,3,0,63
aggregate,feature_xgboost_v1,all,all,all,3,1,24
aggregate,feature_xgboost_v1,all,all,all,3,2,34
aggregate,feature_xgboost_v1,all,all,all,3,3,232
aggregate,feature_xgboost_v1,all,all,all,3,4,7
aggregate,feature_xgboost_v1,all,all,all,4,0,4
aggregate,feature_xgboost_v1,all,all,all,4,1,1
aggregate,feature_xgboost_v1,all,all,all,4,2,0
aggregate,feature_xgboost_v1,all,all,all,4,3,0
aggregate,feature_xgboost_v1,all,all,all,4,4,355
